Ticker,Last,Current,Expected,Return,Obs,Nop,Pnop,Adj_R2,F_stat,RSE,SPY,Sector
MLM,2017-05-10,225.75,256.982234233,0.138348767365,59.0,2,1,0.851809605105,167.694194758,0.226400924205,0.067149,Materials
MMC,2017-04-28,77.41,89.6797660018,0.158503630046,63.0,5,1,0.85841836753,76.1819820951,0.154650159175,0.193494,Financials
MMM,2017-05-03,200.05,236.273152566,0.181070495207,63.0,6,2,0.954237531419,216.470336217,0.0945186484122,0.598874,Industrials
MNST,2017-05-08,54.03,41.1452179829,-0.238474588509,63.0,4,1,0.92667953873,196.900743143,0.543647685957,0.099779,Consumer Staples
MO,2017-07-27,73.96,60.4538311191,-0.182614506232,64.0,5,2,0.962282011025,322.458107087,0.165420084098,0.670558,Consumer Staples
MON,2017-06-29,117.5,117.272565312,-0.00193561436438,57.0,4,1,0.891995781003,116.624565874,0.229729828473,0.242208,Materials
MOS,2017-05-03,23.88,27.6756024124,0.158944824639,44.0,2,1,0.754874013834,67.2099989939,0.265315091574,0.039984,Materials
MRK,2017-05-09,63.69,56.9196317728,-0.106301903394,63.0,3,1,0.688437754703,46.6657178846,0.201966543782,0.813863,Health Care
MRO,2017-05-05,12.23,0.327619045943,-0.973211852335,64.0,5,1,0.895782938322,109.301508804,0.243119474598,0.047824,Energy
MS,2017-05-04,47.09,37.6244385163,-0.201010012395,61.0,2,1,0.604052875059,46.7676924778,0.208818451371,0.312506,Financials
MSFT,2017-04-27,73.16,75.1601362062,0.0273392045677,64.0,3,1,0.943748562163,353.323790599,0.0885820284497,2.703027,Information Technology
MSI,2017-05-05,92.21,74.1409544449,-0.195955379624,65.0,2,1,0.720307286755,83.4112752484,0.217195048436,0.068854,Information Technology
MTB,2017-05-05,159.01,155.424157378,-0.022551051017,63.0,2,1,0.833105788509,155.746406199,0.136478123492,0.116479,Financials
MTD,2017-05-05,595.21,1163.0622498,0.954036810195,63.0,2,1,0.95903360431,726.717779965,0.1628214847,0.074972,Health Care
MU,2017-06-30,30.24,26.3665755804,-0.128089431867,64.0,2,1,0.758779858694,100.086110387,0.277653966253,0.156635,Information Technology
MUR,2017-05-04,26.54,19.011247504,-0.283675678071,64.0,2,1,0.765947012696,104.084909011,0.214413061356,0.019358,Energy
MYL,2017-05-10,38.49,38.7080706072,0.00566564321129,67.0,3,1,0.860672096793,136.900890587,0.182972773464,0.084967,Health Care
NBL,2017-05-02,29.15,28.6275355011,-0.0179233104262,62.0,2,1,0.872588798447,209.882406164,0.230859456982,0.061688,Energy
NDAQ,2017-05-10,74.33,58.7089101396,-0.2101586151,60.0,2,1,0.866436057199,192.367993122,0.248788524295,0.038255,Financials
NEE,2017-07-26,144.65,172.648318439,0.193559062835,64.0,3,1,0.977256843509,903.354680712,0.09353525003,0.316867,Utilities
NEM,2017-07-25,36.44,35.65964093,-0.0214149031285,60.0,3,1,0.677180634514,42.254916018,0.158524512454,0.085322,Materials
NFLX,2017-07-19,182.68,440.521223719,1.41143652134,59.0,3,1,0.915959356111,211.714087041,0.416126880215,0.372445,Consumer Discretionary
NFX,2017-05-02,28.49,30.4059995547,0.0672516516227,64.0,2,1,0.678032142865,67.3358531821,0.227431771229,0.024668,Energy
NI,2017-05-03,26.29,30.0766697057,0.144034602727,62.0,4,1,0.896165251866,132.617982771,0.193298127718,0.039396,Utilities
NKE,2017-07-20,58.15,63.854074024,0.098092416577,64.0,2,1,0.977987479633,1400.50378673,0.116080243377,0.369092,Consumer Discretionary
NOC,2017-07-26,260.76,309.148377118,0.185566716972,62.0,7,3,0.97249688255,309.132912791,0.113900215164,0.217832,Industrials
NOV,2017-04-28,33.71,37.7711740977,0.120473868219,64.0,3,2,0.87217482112,144.286881379,0.259645617633,0.06069,Energy
NRG,2017-05-02,24.61,12.9053811827,-0.475604177866,49.0,2,1,0.495798998877,24.6000641541,0.22412044661,0.035035,Utilities
NSC,2017-07-26,113.01,135.530714081,0.199280719236,64.0,2,1,0.944258653895,534.610141768,0.150690695448,0.162263,Industrials
NTAP,2017-06-20,44.01,34.3040822444,-0.220538917419,64.0,2,1,0.644586842651,58.1292455658,0.247818289012,0.056939,Information Technology
NTRS,2017-07-27,87.66,91.5077594849,0.0438941305596,64.0,4,1,0.832116540752,79.0650790468,0.120992084851,0.088699,Financials
NUE,2017-05-10,58.67,54.0033415944,-0.0795407943687,63.0,4,1,0.928231774989,201.473015879,0.172679888399,0.090044,Materials
NVDA,2017-05-23,161.74,305.526614299,0.888998480888,64.0,2,1,0.808110754409,133.657193401,0.32689685345,0.470104,Information Technology
NWL,2017-05-10,52.14,32.711508835,-0.372621618048,64.0,3,1,0.851557597355,121.469011723,0.172492827145,0.121008,Consumer Discretionary
O,2017-07-27,57.95,58.6526067809,0.0121243620519,64.0,3,2,0.954205595146,438.571305091,0.143804686617,0.073288,Real Estate
OKE,2017-05-03,56.62,57.0643474457,0.00784788847912,63.0,3,1,0.834682959713,105.345652878,0.345335985847,0.098216,Energy
OMC,2017-07-20,78.87,86.6829732696,0.0990614082622,64.0,3,1,0.849740997076,119.758680621,0.152478599581,0.091865,Consumer Discretionary
ORCL,2017-06-27,50.45,53.5290548718,0.0610318111354,65.0,1,0,0.926483276285,807.550219952,0.138885259149,0.724461,Information Technology
ORLY,2017-05-08,201.31,200.614824614,-0.00345325808999,65.0,4,3,0.98283922773,917.358972419,0.125609157635,0.081469,Consumer Discretionary
OXY,2017-05-04,62.14,45.9777570493,-0.260094028817,63.0,3,1,0.973550389026,761.693281758,0.117997033575,0.217309,Energy
PAYX,2017-07-21,60.14,59.3670243998,-0.0128529364855,64.0,3,1,0.893426424155,177.046968101,0.116321695442,0.086523,Information Technology
PBCT,2017-05-10,17.68,15.3897667808,-0.129538078008,39.0,3,1,0.862501482,80.4555383643,0.0691518535719,0.028653,Financials
PCAR,2017-05-04,68.16,70.2396335636,0.0305110558044,63.0,2,1,0.919435370728,354.784244405,0.169049231846,0.113374,Industrials
PCG,2017-07-27,67.55,78.2879434389,0.158962893247,66.0,3,1,0.950678754724,418.630162625,0.122759250966,0.162913,Utilities
PCLN,2017-05-09,2025.09,1804.00685635,-0.109172008975,63.0,1,1,0.917244009805,688.190479794,0.488039664705,0.463481,Consumer Discretionary
PDCO,2017-06-28,42.37,46.9856324749,0.108936334078,64.0,3,1,0.835430198245,107.605428068,0.12274357787,0.01667,Health Care
PEG,2017-04-28,44.34,40.7854704851,-0.0801653025466,63.0,3,1,0.93556994739,301.094621419,0.113629695593,0.106106,Utilities
PEP,2017-07-11,117.34,113.818286577,-0.0300128977606,64.0,2,1,0.889188154065,253.765637255,0.129936476477,0.778356,Consumer Staples
PFE,2017-05-11,33.0,30.5705392478,-0.0736200227953,65.0,3,1,0.752155221355,65.7420459827,0.160616940628,0.944183,Health Care
PFG,2017-05-03,66.63,58.2485636421,-0.12579073027,58.0,3,1,0.792552105826,73.5892642615,0.176953032654,0.082644,Financials
PG,2017-04-26,90.68,76.2434360976,-0.159203395483,64.0,7,1,0.967808704975,271.578687129,0.0588746981294,1.068931,Consumer Staples
PGR,2017-05-03,46.28,43.9397007429,-0.0505682639814,63.0,1,0,0.930853178389,835.642803755,0.108347501002,0.127363,Financials
PH,2017-05-09,164.07,173.288045925,0.0561836162893,64.0,2,1,0.921236174617,369.42978816,0.159052840971,0.103873,Industrials
PHM,2017-07-25,24.36,19.3874089084,-0.204129355156,64.0,3,1,0.810243848693,90.6683491174,0.212880309532,0.032733,Consumer Discretionary
PKI,2017-05-09,65.79,73.2269362082,0.113040526041,63.0,2,1,0.881319699516,231.205944656,0.184198448685,0.035043,Health Care
PLD,2017-07-27,61.16,74.0519812674,0.210791060618,65.0,3,1,0.806408652372,89.864429091,0.182857977935,0.14695,Real Estate
PM,2017-07-27,118.19,133.311032453,0.127938340412,34.0,3,1,0.946272873965,194.738291654,0.0866438177287,0.878133,Consumer Staples
PNC,2017-05-03,127.67,109.517047391,-0.142186516869,63.0,3,2,0.824396712706,98.0228537581,0.151478218744,0.290288,Financials
PNR,2017-07-25,62.5,62.0321097471,-0.00748624404681,67.0,2,1,0.771362774321,112.333451834,0.235619036592,0.05116,Industrials
PNW,2017-05-02,86.96,110.906219167,0.275370505605,63.0,4,1,0.92183715904,183.803948649,0.128220355593,0.044639,Utilities
PPG,2017-07-21,106.15,105.989645745,-0.0015106382904,64.0,4,2,0.965195495453,437.777631263,0.124430836882,0.129275,Materials
PPL,2017-05-04,38.12,39.2083690147,0.0285511284014,64.0,2,1,0.877005740975,225.609514783,0.150408204392,0.122501,Utilities
PRU,2017-05-05,112.74,102.833912148,-0.0878666653508,58.0,2,1,0.804635833968,118.381409978,0.179197501956,0.224424,Financials
PSA,2017-05-04,198.28,190.576828924,-0.0388499650817,61.0,2,1,0.954667156388,632.771854788,0.161198389072,0.145421,Real Estate
PVH,2017-06-05,119.16,122.045544792,0.0242157166137,64.0,2,1,0.921427069708,370.401428559,0.212687402702,0.044013,Consumer Discretionary
PWR,2017-05-09,33.94,36.2924464545,0.0693119167493,64.0,3,1,0.754709450588,65.6127561797,0.329631125028,0.023087,Industrials
PX,2017-07-27,132.71,134.185403571,0.0111175011006,64.0,2,1,0.956595395355,695.229453302,0.123783329585,0.18131,Materials
PXD,2017-05-03,163.9,198.440333499,0.210740289802,63.0,2,1,0.908587488584,309.122068958,0.234936623842,0.130664,Energy
QCOM,2017-07-19,52.49,61.7976871961,0.177323055745,64.0,1,0,0.800436332041,253.68872553,0.209931896832,0.375709,Information Technology
RAI,2017-05-03,65.4,76.0618309242,0.163024937678,48.0,2,1,0.928602815513,306.644631806,0.187750347414,0.2588,Consumer Staples
RCL,2017-04-28,113.29,162.602572629,0.435277364544,45.0,2,1,0.809125902128,94.2592218914,0.261439625832,0.090515,Consumer Discretionary
RE,2017-05-10,259.53,255.544895071,-0.0153550839186,67.0,3,1,0.959927563731,528.005801707,0.0896824733865,0.051837,Financials
REG,2017-05-10,67.19,43.3913979078,-0.354198572587,64.0,4,1,0.915100798668,170.764112652,0.1334812392,0.044388,Real Estate
REGN,2017-05-04,508.41,543.517946024,0.0690543970892,64.0,3,1,0.936434830933,310.369608204,0.361699410998,0.186824,Health Care
RF,2017-05-05,14.39,13.7605949424,-0.0437390589044,55.0,2,1,0.781028229794,97.303565453,0.302002804811,0.081275,Financials
RHI,2017-05-05,43.82,45.8606602018,0.0465691511144,62.0,2,1,0.809271958057,130.413559062,0.160163497824,0.029585,Industrials
RHT,2017-07-06,98.92,120.200967033,0.215133107899,65.0,2,1,0.911846013848,332.001168714,0.244594290893,0.083963,Information Technology
RIG,2017-05-03,8.67,18.1765662828,1.09648976733,64.0,2,1,0.801062650074,127.841307008,0.300269485433,0.015891,Energy
RJF,2017-05-10,82.73,86.0007326351,0.0395350252038,66.0,3,1,0.947290492455,390.391369652,0.128666356273,0.050655,Financials
RL,2017-05-18,75.61,109.924114991,0.453830379466,64.0,5,1,0.967184511106,372.365024591,0.123276566944,0.019858,Consumer Discretionary
ROK,2017-05-05,164.97,208.95076828,0.266598583259,63.0,2,1,0.918303433089,349.452909372,0.195357257921,0.101665,Industrials
ROP,2017-05-05,231.96,350.075112035,0.509204656126,63.0,4,1,0.976981643644,658.875620759,0.116740834316,0.112782,Industrials
ROST,2017-06-07,55.12,89.2858147674,0.619844244692,64.0,3,2,0.973959038049,786.421822646,0.15124179885,0.101502,Consumer Discretionary
RRC,2017-04-24,22.22,29.5260113523,0.328803391192,63.0,3,1,0.871525540027,141.195396275,0.337098649829,0.01903,Energy
RSG,2017-04-28,65.4,67.1978835826,0.027490574658,63.0,6,1,0.96626018688,296.931947286,0.089199315653,0.070355,Industrials
RTN,2017-07-27,169.53,213.448634746,0.25906113812,64.0,4,1,0.959393967857,373.123406211,0.12060265472,0.232824,Industrials
SBUX,2017-05-02,59.5,65.0151867485,0.0926922142602,63.0,4,1,0.960114921744,374.116512181,0.163611222056,0.39642,Consumer Discretionary
SCG,2017-05-05,65.64,76.9839469499,0.172820642138,61.0,2,1,0.961382746552,747.854833555,0.0834790962285,0.042948,Utilities
SCHW,2017-05-08,42.54,53.5535721097,0.258899203332,63.0,2,1,0.870667015657,209.691368428,0.166534658601,0.241307,Financials
SEE,2017-05-10,44.69,27.5982490905,-0.382451351746,63.0,8,1,0.760106376664,25.5559858459,0.213270499675,0.041872,Materials
SHW,2017-07-26,345.58,877.850482451,1.54022363114,64.0,6,1,0.973689755633,389.58409262,0.1428465548,0.134229,Materials
SJM,2017-06-19,122.13,132.193618768,0.0824008742186,64.0,2,1,0.960211147847,761.179033079,0.117597218841,0.065812,Consumer Staples
SLB,2017-07-26,67.78,68.7080558458,0.0136921783097,64.0,3,1,0.89808444015,186.052932751,0.17288667683,0.440412,Energy
SLG,2017-05-05,102.81,81.9204963976,-0.203185522833,64.0,2,1,0.812143069162,137.180797612,0.269534528816,0.04858,Real Estate
SNA,2017-07-20,154.88,155.670300092,0.0051026607178,64.0,5,1,0.964457276349,342.902939154,0.134195555954,0.040589,Industrials
SNI,2017-05-05,86.41,81.1318113267,-0.0610830768814,33.0,2,1,0.891124659089,131.957059938,0.0966110458796,0.034846,Consumer Discretionary
SNPS,2017-05-19,76.36,75.3225648099,-0.0135861077801,67.0,2,1,0.853539901636,193.317341505,0.135439035113,0.053537,Information Technology
SO,2017-05-03,47.82,53.8462795411,0.126020065686,64.0,2,1,0.970746938743,1046.3103797,0.0685691969227,0.221058,Utilities
SPG,2017-05-03,166.33,146.870245658,-0.116994855662,64.0,2,1,0.948116292588,576.627007134,0.17564578782,0.237139,Real Estate
SPGI,2017-07-27,153.45,110.20962458,-0.281788044442,64.0,1,1,0.194997821973,16.2606578213,0.0545222310857,0.184053,Financials
SPLS,2017-05-16,10.18,7.20445639046,-0.292293085416,60.0,2,1,0.687913927049,66.0252049253,0.153664744281,0.030324,Consumer Discretionary
SRCL,2017-05-10,76.56,91.8487042651,0.199695719242,58.0,4,1,0.942835523552,236.030687682,0.168124923482,0.03024,Industrials
SRE,2017-05-09,113.08,130.545559077,0.154453122362,63.0,2,1,0.976500685003,1289.18738926,0.0965457687253,0.134373,Utilities
STI,2017-05-04,56.7,46.732159586,-0.175799654568,64.0,2,1,0.691593185352,71.6378209037,0.231359031879,0.128857,Financials
STT,2017-05-04,93.55,76.2593777413,-0.184827602979,65.0,2,1,0.683696385763,70.1686195151,0.167266668541,0.151606,Financials
STX,2017-04-28,32.56,70.0890057067,1.15261074038,56.0,3,1,0.728863531753,50.2832932749,0.345785907326,0.054227,Information Technology
STZ,2017-06-29,194.46,260.713724372,0.340706183135,64.0,2,1,0.965803171704,890.638057809,0.157907155505,0.161214,Consumer Staples
SWK,2017-07-25,141.14,138.705798176,-0.0172467183222,65.0,3,1,0.867628758358,140.829567828,0.197662327232,0.105482,Industrials
SWKS,2017-07-27,107.0,115.149295178,0.0761616371771,64.0,3,1,0.904336355564,199.519130009,0.301964190461,0.093808,Information Technology
SYK,2017-04-27,144.05,123.23365635,-0.144507765707,64.0,5,2,0.945085675523,217.848329191,0.100623057549,0.215723,Health Care
SYMC,2017-05-19,30.94,25.6120334316,-0.172203185793,64.0,3,1,0.765223083144,69.4466129005,0.180064776553,0.09135,Information Technology
SYY,2017-05-09,52.56,69.9022728677,0.329951919096,64.0,4,3,0.905362306636,151.674174556,0.0868966518704,0.118965,Consumer Staples
T,2017-05-04,39.41,38.9704062768,-0.0111543700377,63.0,3,1,0.865341389167,133.807860798,0.140198835033,1.059116,Telecommunication Services
TAP,2017-05-03,89.57,84.5597043957,-0.0559372067024,63.0,6,1,0.913193708784,109.705657834,0.134999452027,0.076256,Consumer Staples
TDG,2017-05-10,282.49,223.404735572,-0.209158782356,42.0,7,1,0.965619107198,165.503263166,0.174157730254,0.066591,Industrials
TEL,2017-07-26,80.57,79.2919053918,-0.0158631576047,39.0,1,1,0.885622256548,295.232468076,0.183949608916,0.137618,Information Technology
TGT,2017-05-22,56.05,45.6639558401,-0.185299628187,64.0,2,1,0.796316708656,124.151860701,0.135728487846,0.142972,Consumer Discretionary
TIF,2017-05-24,95.19,98.0187634204,0.0297170230107,64.0,2,1,0.880693742451,233.526385934,0.168484023583,0.047602,Consumer Discretionary
TJX,2017-05-26,69.64,95.8739519983,0.37670809877,63.0,1,0,0.972031619422,2155.78905671,0.136005443424,0.211213,Consumer Discretionary
TMK,2017-05-08,78.8,79.4464808962,0.00820407228667,63.0,3,1,0.955540655897,445.177497896,0.105122808673,0.040881,Financials
TMO,2017-05-05,175.27,206.726826559,0.179476388197,64.0,4,1,0.949702868723,298.389131399,0.152577825416,0.333951,Health Care
TROW,2017-07-25,82.67,90.347377574,0.0928677582442,62.0,2,1,0.915243561766,330.35466869,0.177061309151,0.093924,Financials
TRV,2017-07-20,125.88,129.749302581,0.0307380249546,65.0,2,1,0.953898273773,663.117175628,0.11131550945,0.164168,Financials
TSCO,2017-05-10,57.53,51.7928105761,-0.0997251768456,65.0,4,1,0.959838527834,383.391770443,0.209721438215,0.032314,Consumer Discretionary
TSN,2017-05-08,63.36,72.4177019108,0.142956153895,61.0,2,1,0.887822907192,238.434279575,0.201437064628,0.083206,Consumer Staples
TSO,2017-05-09,97.7,88.104477988,-0.0982141454659,64.0,5,2,0.924271751763,154.784411278,0.295646236628,0.068446,Energy
TSS,2017-05-04,63.09,65.3930268211,0.036503832955,64.0,2,1,0.889642638545,254.936327805,0.158152892613,0.048316,Information Technology
TWX,2017-05-03,103.2,111.085490533,0.0764097919849,62.0,2,1,0.915865902532,333.016517296,0.135592587901,0.362852,Consumer Discretionary
TXN,2017-05-03,80.97,91.4556327668,0.129500219424,63.0,2,1,0.886910614948,244.119449723,0.151403775086,0.389622,Information Technology
TXT,2017-07-27,48.5,49.0190106203,0.0107012499033,65.0,4,1,0.793739818808,62.5719283653,0.212754986955,0.061139,Industrials
UA,2017-05-09,17.37,21.8959845894,0.260563303938,44.0,4,2,0.737344457374,31.1781292621,0.097525198452,0.016185,Consumer Discretionary
UAL,2017-07-19,68.09,90.6368941781,0.331133708005,39.0,1,1,0.755782656212,118.599104513,0.382310773948,0.095819,Industrials
UDR,2017-07-27,38.68,35.8238120008,-0.0738414684382,64.0,2,1,0.886407089499,246.806038389,0.169747508428,0.048707,Real Estate
UHS,2017-05-08,110.36,175.337327999,0.588776078282,63.0,2,1,0.958468059467,716.413473633,0.136601500148,0.052243,Health Care
ULTA,2017-06-01,249.43,372.549841253,0.49360478392,36.0,3,1,0.958462902367,270.206753275,0.215907774618,0.07016,Consumer Discretionary
UNH,2017-05-08,188.93,222.206998352,0.176134009168,61.0,3,1,0.961850646202,505.255275886,0.122468056057,0.870492,Health Care
UNM,2017-04-27,48.44,47.6502171787,-0.016304352216,63.0,2,1,0.809049258639,132.345533613,0.176521080178,0.051569,Financials
UNP,2017-07-20,101.4,111.338371571,0.0980115539573,64.0,2,1,0.977650465754,1378.92534434,0.120135863899,0.404284,Industrials
UPS,2017-05-04,107.79,101.05466329,-0.0624857288279,63.0,6,2,0.923916451023,126.482272961,0.0869668441288,0.364733,Industrials
URI,2017-07-19,120.77,120.142469008,-0.00519608339838,56.0,1,1,0.817722999927,247.738562617,0.375701214196,0.048507,Industrials
USB,2017-05-05,52.43,45.1664711112,-0.13853764808,64.0,2,0,0.862919551052,199.292069123,0.137349184222,0.3941,Financials
UTX,2017-04-28,118.69,104.649206406,-0.11829803348,64.0,3,1,0.929966771459,279.857659535,0.132511539087,0.432445,Industrials
V,2017-07-20,99.57,115.406669663,0.159050614276,35.0,2,1,0.969510961537,541.577439535,0.109991587346,0.854476,Information Technology
VAR,2017-05-09,100.19,54.1523078421,-0.459503864237,63.0,3,2,0.901359792117,189.848977208,0.136295221064,0.046168,Health Care
VFC,2017-05-10,60.81,38.4061469663,-0.368423828872,63.0,2,1,0.969205571157,976.675595709,0.140035577262,0.087233,Consumer Discretionary
VIAB,2017-05-04,35.51,35.3510128057,-0.00447725131756,41.0,3,1,0.837214398014,69.5739924417,0.168761534231,0.05964,Consumer Discretionary
VLO,2017-05-08,67.59,62.8098636568,-0.0707225379962,64.0,2,1,0.886832207866,247.847747235,0.2543944994,0.14368,Energy
VMC,2007-10-31,124.04,155.572865005,0.254215293496,37.0,3,1,0.91339332632,127.557451639,0.117322426171,0.077602,Materials
VNO,2017-05-01,78.99,72.9050576516,-0.0770343378712,66.0,2,1,0.890977972439,266.604894278,0.160460486741,0.064243,Real Estate
VRSN,2017-07-27,101.95,112.144767579,0.0999977202428,62.0,3,1,0.918132512103,229.035510705,0.197387455375,0.041459,Information Technology
VRTX,2017-04-28,156.19,107.162091591,-0.313899151092,64.0,5,1,0.845852819714,70.1400615219,0.295093981585,0.186565,Health Care
VTR,2017-04-28,67.41,65.84962203,-0.0231475740991,63.0,4,2,0.909300460427,156.393921545,0.237598166521,0.1138,Real Estate
VZ,2017-04-27,47.81,39.6654470836,-0.170352497728,64.0,2,1,0.887960219092,250.650139215,0.136405983924,0.850929,Telecommunication Services
WAT,2017-05-05,173.23,168.495478931,-0.0273308380122,63.0,5,1,0.923779289326,151.285441927,0.147331295316,0.069343,Health Care
WBA,2017-06-29,78.78,84.8749680136,0.0773669460984,69.0,2,1,0.869025304221,226.592128066,0.148358350762,0.321345,Consumer Staples
WDC,2017-05-08,91.9,89.9681269148,-0.0210214699146,63.0,3,2,0.902156972255,191.556014632,0.27114136847,0.130526,Information Technology
WEC,2017-05-05,62.5,61.6623013013,-0.0134031791796,63.0,3,1,0.96792553899,624.667361598,0.1131582453,0.093467,Utilities
WFC,2017-05-05,54.71,59.266991748,0.0832935797471,64.0,2,1,0.87217659253,215.933737165,0.138561110724,1.164705,Financials
WFM,2017-05-19,41.78,36.9000719814,-0.116800574882,64.0,2,1,0.868307336333,208.693278675,0.209465110254,0.062791,Consumer Staples
WHR,2017-07-27,178.24,150.115504787,-0.157790031494,65.0,2,1,0.841728560922,171.184299242,0.20990411275,0.066564,Consumer Discretionary
WLTW,2017-05-09,147.03,130.3581856,-0.113390562468,53.0,5,2,0.113548310858,2.33216784106,0.0271570365196,0.089468,Financials
WM,2017-07-26,75.45,85.8883244134,0.138347573405,64.0,3,1,0.968651060324,649.879116082,0.0765983187589,0.142956,Industrials
WMB,2017-05-04,31.98,22.740769274,-0.288906526765,64.0,3,1,0.75857447852,66.9833473747,0.421202747517,0.122352,Energy
WMT,2017-06-02,79.78,75.0539464766,-0.0592385751241,64.0,3,1,0.944079232217,355.531324632,0.0617714646847,0.529751,Consumer Staples
WU,2017-05-02,19.7,56.6420393065,1.87523042165,40.0,4,1,0.568428294029,13.8418424797,0.11601541678,0.044321,Information Technology
WY,2017-04-28,34.23,37.5593563031,0.0972642799628,57.0,4,2,0.80861842258,60.1522865928,0.154493412958,0.120024,Real Estate
WYN,2017-04-26,104.08,128.73807188,0.236914603001,42.0,2,1,0.917294054077,228.366096822,0.222930148763,0.050771,Consumer Discretionary
WYNN,2017-05-04,128.02,138.79952653,0.0842018944702,54.0,1,0,0.708768553487,129.985841964,0.354856413864,0.049845,Consumer Discretionary
XEC,2017-05-10,99.18,160.275573681,0.616006994163,56.0,2,1,0.780367119677,98.7089393881,0.248508773115,0.042135,Energy
XEL,2017-04-28,47.66,46.9377726224,-0.01515374271,64.0,5,1,0.914847948165,136.370597637,0.150718451924,0.112887,Utilities
XL,2017-05-04,42.88,27.6640039437,-0.354850654298,65.0,3,1,0.780603537215,76.9031173485,0.281388251603,0.058553,Financials
XLNX,2017-05-15,63.84,55.3841167772,-0.132454311134,65.0,2,1,0.835911897626,164.017186115,0.157885576641,0.077962,Information Technology
XOM,2017-05-03,80.83,88.1716596218,0.0908284006163,64.0,2,0,0.929555623723,416.66131599,0.107351823057,1.616029,Energy
XRAY,2017-05-10,62.91,63.8394756245,0.0147746880387,64.0,5,1,0.902689309834,117.882176917,0.11828676668,0.068862,Health Care
XRX,2017-05-03,30.58,30.7917684466,0.00692506365719,67.0,3,2,0.74351310038,64.7743613129,0.146694448649,0.02942,Information Technology
YUM,2017-05-10,75.61,222.732509979,1.94580756486,63.0,6,2,0.952515246741,208.280376839,0.153187474937,0.118193,Consumer Discretionary
ZBH,2017-05-09,125.44,110.516712454,-0.118967534646,61.0,2,1,0.770448503515,101.689629384,0.160915850331,0.122717,Health Care
ZION,2017-05-08,45.14,35.2886386555,-0.218240171565,65.0,3,1,0.786866721711,79.7605304903,0.226835386997,0.041679,Financials
